grid_id,hb_peo_density,hb_distance,up_la,down_la,right_lon,left_lon,lon,la,wb_peo_density,wb_distance,jh_density,jh_ratio,poi_sum,roaddensity,near_dist,time_to_sub,事件活动_count,交通设施服务_count,住宿服务_count,体育休闲服务_count,公共设施_count,公司企业_count,医疗保健服务_count,商务住宅_count,地名地址信息_count,室内设施_count,摩托车服务_count,政府机构及社会团体_count,汽车服务_count,汽车维修_count,汽车销售_count,生活服务_count,科教文化服务_count,购物服务_count,通行设施_count,道路附属设施_count,金融保险服务_count,风景名胜_count,餐饮服务_count,evenness,diversity
"(119.690703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,119.695703,119.685703,119.690703,30.069438,0.0,0.0,0.0,0.0,2.0,0.0,51.81732620321835,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(119.700703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,119.705703,119.695703,119.700703,30.069438,0.0,0.0,0.0,0.0,8.0,1.17166367876,50.88136371155759,480.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9283832117695865,1.4941751382893085
"(119.710703, 30.069438)",8.0,15.443347806994176,30.074438,30.064438000000003,119.715703,119.705703,119.710703,30.069438,1.0,9.399656151138858,9.0,0.125,1.0,0.0,49.947813972141205,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(119.720703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,119.725703,119.715703,119.720703,30.069438,0.0,0.0,0.0,0.0,0.0,0.0,49.01688562647748,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(119.730703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,119.735703,119.725703,119.730703,30.069438,0.0,0.0,0.0,0.0,1.0,0.0,48.08873082501504,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(119.740703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,119.745703,119.735703,119.740703,30.069438,0.0,0.0,0.0,0.0,30.0,1.325139142,47.163464414350976,480.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.8798196702679094,2.0258596572818246
"(119.750703, 30.069438)",32.0,12.68817078493786,30.074438,30.064438000000003,119.755703,119.745703,119.750703,30.069438,21.0,16.383282268781993,53.0,0.65625,7.0,0.0,46.24117269623392,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7248340915057598,0.7963116401738131
"(119.760703, 30.069438)",7.0,8.644844589102181,30.074438,30.064438000000003,119.765703,119.755703,119.760703,30.069438,2.0,2.241541769294591,9.0,0.2857142857142857,2.0,0.0,45.32217709732004,480.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453
"(119.770703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,119.775703,119.765703,119.770703,30.069438,0.0,0.0,0.0,0.0,0.0,0.0,44.40668216921678,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(119.780703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,119.785703,119.775703,119.780703,30.069438,0.0,0.0,0.0,0.0,0.0,0.112269972513,43.4947855968531,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(119.790703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,119.795703,119.785703,119.790703,30.069438,0.0,0.0,0.0,0.0,16.0,1.37548895853,42.586752386602896,480.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6622301466508207,0.9180459180656309
"(119.800703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,119.805703,119.795703,119.800703,30.069438,0.0,0.0,0.0,0.0,0.0,0.0,41.68292908037212,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(119.810703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,119.815703,119.805703,119.810703,30.069438,0.0,0.0,0.0,0.0,1.0,0.0,40.78350546625691,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(119.820703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,119.825703,119.815703,119.820703,30.069438,0.0,0.0,0.0,0.0,2.0,0.0,39.888714610392654,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(119.830703, 30.069438)",37.0,10.252904957690175,30.074438,30.064438000000003,119.835703,119.825703,119.830703,30.069438,26.0,7.200571281679912,63.0,0.7027027027027027,10.0,1.16016585166,38.99903573606084,480.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.9464119282150147,1.6957425341696346
"(119.840703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,119.845703,119.835703,119.840703,30.069438,0.0,0.0,0.0,0.0,4.0,2.55007935361,38.114673663793056,480.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8112781244591328,0.5623351446188083
"(119.850703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,119.855703,119.845703,119.850703,30.069438,0.0,0.0,0.0,0.0,2.0,0.371625791718,37.236036896237096,480.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453
"(119.860703, 30.069438)",13.0,5.195704373035173,30.074438,30.064438000000003,119.865703,119.855703,119.860703,30.069438,19.0,6.101861458200015,32.0,1.4615384615384617,1.0,0.0606565288207,36.36365501464506,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(119.870703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,119.875703,119.865703,119.870703,30.069438,0.0,0.0,0.0,0.0,27.0,4.0317966874,35.497705725445975,480.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,0.8016023865079172,1.7613004648865633
"(119.880703, 30.069438)",46.0,9.521184823210316,30.074438,30.064438000000003,119.885703,119.875703,119.880703,30.069438,62.0,11.0104142962074,108.0,1.3478260869565215,15.0,6.18178456594,34.63897829666242,60.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.8498350097414462,1.5226999259857525
"(119.890703, 30.069438)",529.0,11.076590181850396,30.074438,30.064438000000003,119.895703,119.885703,119.890703,30.069438,399.0,12.452378620371483,928.0,0.7542533081285444,137.0,5.07941242007,33.78773966375535,60.0,0.0,3.0,0.0,1.0,1.0,26.0,3.0,0.0,11.0,0.0,0.0,1.0,2.0,4.0,0.0,15.0,1.0,36.0,18.0,0.0,0.0,0.0,15.0,0.7942229994759284,2.0960000281159648
"(119.900703, 30.069438)",71.0,9.068817040347426,30.074438,30.064438000000003,119.905703,119.895703,119.900703,30.069438,40.0,14.219128852978868,111.0,0.5633802816901409,251.0,4.70872116367,32.94479383076229,60.0,0.0,13.0,4.0,2.0,1.0,37.0,4.0,0.0,9.0,0.0,0.0,4.0,4.0,5.0,0.0,31.0,3.0,84.0,13.0,0.0,1.0,1.0,35.0,0.7436428260934302,2.1068987780995823
"(119.910703, 30.069438)",278.0,9.660917838312892,30.074438,30.064438000000003,119.915703,119.905703,119.910703,30.069438,558.0,9.579796223009172,836.0,2.0071942446043165,558.0,12.941346785,32.110557065394204,30.0,0.0,12.0,2.0,8.0,1.0,101.0,6.0,7.0,16.0,0.0,1.0,7.0,9.0,3.0,0.0,46.0,8.0,265.0,23.0,0.0,6.0,0.0,37.0,0.6335126082762572,1.83108695123283
"(119.920703, 30.069438)",139.0,10.510688514382368,30.074438,30.064438000000003,119.925703,119.915703,119.920703,30.069438,108.0,11.540258491147233,247.0,0.7769784172661871,238.0,9.48556982411,31.285957601708983,5.0,0.0,14.0,1.0,2.0,2.0,17.0,9.0,11.0,11.0,0.0,0.0,7.0,11.0,1.0,0.0,36.0,11.0,55.0,12.0,0.0,1.0,0.0,37.0,0.8346074186246392,2.36462087549564
"(119.930703, 30.069438)",3473.0,18.2116493442076,30.074438,30.064438000000003,119.935703,119.925703,119.930703,30.069438,3506.0,17.95648225880114,6979.0,1.009501871580766,907.0,15.872113178,30.471454119110668,5.0,0.0,41.0,21.0,25.0,4.0,42.0,49.0,22.0,154.0,0.0,3.0,23.0,22.0,10.0,9.0,141.0,27.0,154.0,56.0,0.0,4.0,1.0,99.0,0.8275883918587701,2.479233254709964
"(119.940703, 30.069438)",726.0,14.516442259788937,30.074438,30.064438000000003,119.945703,119.935703,119.940703,30.069438,775.0,11.35102550673584,1501.0,1.0674931129476584,860.0,13.9477381519,29.66815075438751,10.0,0.0,44.0,13.0,29.0,5.0,54.0,10.0,23.0,116.0,0.0,1.0,18.0,26.0,13.0,7.0,144.0,25.0,182.0,39.0,0.0,11.0,1.0,99.0,0.8121323826039001,2.4329311889648015
"(119.950703, 30.069438)",1237.0,14.64427096764063,30.074438,30.064438000000003,119.955703,119.945703,119.950703,30.069438,844.0,11.13677830070706,2081.0,0.6822958771220695,334.0,8.81853954705,28.876794878209527,30.0,0.0,24.0,2.0,10.0,1.0,23.0,5.0,8.0,19.0,0.0,1.0,17.0,4.0,1.0,0.0,28.0,18.0,112.0,18.0,0.0,2.0,0.0,41.0,0.7813601197353378,2.258421222829386
"(119.960703, 30.069438)",389.0,11.88652575139084,30.074438,30.064438000000003,119.965703,119.955703,119.960703,30.069438,163.0,9.13397445896396,552.0,0.4190231362467866,2.0,2.58243741517,28.0983718723344,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6931471805599453
"(119.970703, 30.069438)",16.0,5.122359258462993,30.074438,30.064438000000003,119.975703,119.965703,119.970703,30.069438,3.0,3.626643169167274,19.0,0.1875,3.0,0.993685916397,27.3340649965623,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681096
"(119.980703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,119.985703,119.975703,119.980703,30.069438,1.0,0.7346081838631241,1.0,0.0,82.0,2.99634099205,26.58502456420613,480.0,0.0,2.0,2.0,0.0,2.0,7.0,1.0,2.0,29.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,16.0,6.0,0.0,0.0,1.0,6.0,0.7733889743026443,2.0943761673905077
"(119.990703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,119.995703,119.985703,119.990703,30.069438,0.0,0.0,0.0,0.0,29.0,8.07639495712,25.85238560705768,480.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.9128867710569359,2.2684384079028757
"(120.000703, 30.069438)",51.0,7.293863882144164,30.074438,30.064438000000003,120.005703,119.995703,120.000703,30.069438,19.0,15.86785884421369,70.0,0.3725490196078431,29.0,5.39597746271,25.137701443060777,480.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,2.0,0.8807485857624371,1.9352024390913445
"(120.010703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,120.015703,120.005703,120.010703,30.069438,1.0,0.4821045791177863,1.0,0.0,48.0,6.4222498496,24.44248488752338,480.0,0.0,1.0,2.0,3.0,1.0,6.0,0.0,1.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,7.0,2.0,0.0,0.0,0.0,5.0,0.8585384880113227,2.202107743180641
"(120.020703, 30.069438)",367.0,14.012094279781136,30.074438,30.064438000000003,120.025703,120.015703,120.020703,30.069438,253.0,10.156227778301332,620.0,0.6893732970027248,33.0,3.13770821867,23.768381595455367,480.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,0.9376131581229372,2.2482981595765423
"(120.030703, 30.069438)",42.0,8.624588045563911,30.074438,30.064438000000003,120.035703,120.025703,120.030703,30.069438,84.0,10.016281252113524,126.0,2.0,41.0,4.59512991065,23.117176452245083,480.0,0.0,1.0,2.0,7.0,1.0,9.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.8621577998314941,1.9851916977005426
"(120.040703, 30.069438)",462.0,13.605008190570157,30.074438,30.064438000000003,120.045703,120.035703,120.040703,30.069438,298.0,13.086746039243089,760.0,0.645021645021645,147.0,4.46778102247,22.490796635417528,480.0,0.0,4.0,15.0,4.0,0.0,11.0,4.0,0.0,22.0,0.0,0.0,7.0,1.0,0.0,0.0,10.0,3.0,36.0,2.0,0.0,1.0,1.0,26.0,0.8212123257144712,2.2238842037986872
"(120.050703, 30.069438)",348.0,15.288836688244206,30.074438,30.064438000000003,120.055703,120.045703,120.050703,30.069438,236.0,14.765077072793073,584.0,0.6781609195402298,146.0,7.6999429612,21.89131208501076,480.0,0.0,4.0,2.0,0.0,0.0,37.0,1.0,5.0,13.0,0.0,0.0,3.0,2.0,0.0,0.0,12.0,1.0,27.0,4.0,0.0,1.0,1.0,33.0,0.7619622298998603,2.063431969912605
"(120.060703, 30.069438)",104.0,10.0321297887457,30.074438,30.064438000000003,120.065703,120.055703,120.060703,30.069438,252.0,14.37940328137772,356.0,2.423076923076923,122.0,11.1237631012,21.320931331377537,480.0,0.0,1.0,0.0,0.0,2.0,9.0,1.0,2.0,24.0,0.0,0.0,10.0,3.0,2.0,0.0,8.0,3.0,19.0,0.0,0.0,0.0,1.0,37.0,0.7767366495652065,2.0498525482158563
"(120.070703, 30.069438)",1494.0,17.510318548425314,30.074438,30.064438000000003,120.075703,120.065703,120.070703,30.069438,1305.0,17.864572316203308,2799.0,0.8734939759036144,58.0,3.47456093947,20.781947572853017,480.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,4.0,6.0,0.0,0.0,6.0,0.0,1.0,0.0,7.0,1.0,1.0,4.0,0.0,0.0,0.0,12.0,0.8832012414039668,2.1178240816922247
"(120.080703, 30.069438)",730.0,15.075106652008074,30.074438,30.064438000000003,120.085703,120.075703,120.080703,30.069438,1637.0,17.19831377824613,2367.0,2.242465753424657,0.0,0.0814319122811,20.276682652145592,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(120.090703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,120.095703,120.085703,120.090703,30.069438,0.0,0.0,0.0,0.0,49.0,3.63961556126,19.807799250408937,480.0,0.0,3.0,2.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,2.0,0.0,5.0,0.8442154176584129,2.0243401592266106
"(120.100703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,120.105703,120.095703,120.100703,30.069438,0.0,0.0,0.0,0.0,18.0,4.17658817652,19.377796780718093,480.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8864411274257051,1.7249347863977142
"(120.110703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,120.115703,120.105703,120.110703,30.069438,0.0,0.0,0.0,0.0,25.0,2.58993584497,18.98910258149001,480.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.8900536013014337,2.1342553230978734
"(120.120703, 30.069438)",101.0,20.44195820490691,30.074438,30.064438000000003,120.125703,120.115703,120.120703,30.069438,81.0,20.01268309090289,182.0,0.801980198019802,12.0,0.350349873367,18.6443937408714,480.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8129072918469558,1.1269287948006759
"(120.130703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,120.135703,120.125703,120.130703,30.069438,0.0,0.0,0.0,0.0,0.0,0.0130946471915,18.345867737615905,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(120.140703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,120.145703,120.135703,120.140703,30.069438,0.0,0.0,0.0,0.0,0.0,0.162836322917,18.095842415695632,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(120.150703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,120.155703,120.145703,120.150703,30.069438,0.0,0.0,0.0,0.0,22.0,0.963273443749,17.896323786341835,480.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.8937587898675272,1.858519155892035
"(120.160703, 30.069438)",86.0,10.355372811016109,30.074438,30.064438000000003,120.165703,120.155703,120.160703,30.069438,53.0,9.001253688003187,139.0,0.6162790697674418,137.0,3.96794069987,17.748709160932307,480.0,0.0,2.0,0.0,2.0,1.0,20.0,0.0,0.0,94.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,1.0,4.0,0.4883594302902233,1.1710347693194318
"(120.170703, 30.069438)",1130.0,14.292585207961949,30.074438,30.064438000000003,120.175703,120.165703,120.170703,30.069438,1011.0,12.703789599147424,2141.0,0.8946902654867257,309.0,6.89719380084,17.65446829421134,480.0,0.0,0.0,0.0,4.0,3.0,69.0,5.0,4.0,131.0,0.0,1.0,13.0,0.0,0.0,0.0,10.0,5.0,37.0,0.0,0.0,0.0,1.0,26.0,0.6758184873140382,1.7334401947967695
"(120.180703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,120.185703,120.175703,120.180703,30.069438,0.0,0.0,0.0,0.0,243.0,11.0751594688,17.61441523535615,480.0,0.0,3.0,7.0,2.0,4.0,42.0,4.0,1.0,27.0,0.0,0.0,9.0,12.0,8.0,0.0,30.0,6.0,57.0,9.0,0.0,1.0,0.0,21.0,0.8225047350330122,2.3303313908449526
"(120.190703, 30.069438)",370.0,13.032179435032958,30.074438,30.064438000000003,120.195703,120.185703,120.190703,30.069438,282.0,8.86665318276971,652.0,0.7621621621621621,227.0,6.68409785658,17.612852558728065,480.0,0.0,4.0,2.0,1.0,7.0,27.0,10.0,2.0,70.0,0.0,0.0,12.0,14.0,0.0,0.0,26.0,8.0,6.0,19.0,0.0,2.0,2.0,15.0,0.8115136718332348,2.2991913639219774
"(120.200703, 30.069438)",781.0,12.215212037912645,30.074438,30.064438000000003,120.205703,120.195703,120.200703,30.069438,811.0,8.980182949137726,1592.0,1.0384122919334189,471.0,8.40929220206,17.628817627132364,480.0,0.0,29.0,5.0,12.0,10.0,19.0,22.0,10.0,70.0,0.0,0.0,19.0,6.0,3.0,1.0,97.0,21.0,6.0,28.0,0.0,8.0,4.0,101.0,0.8119188498956954,2.390645509552872
"(120.210703, 30.069438)",273.0,10.565998459794448,30.074438,30.064438000000003,120.215703,120.205703,120.210703,30.069438,504.0,10.149322521548102,777.0,1.8461538461538465,93.0,4.73364816648,17.697519613092904,480.0,0.0,1.0,0.0,0.0,2.0,50.0,1.0,5.0,7.0,0.0,1.0,2.0,4.0,0.0,0.0,5.0,1.0,0.0,11.0,0.0,0.0,0.0,3.0,0.6633026279494204,1.7013376493614145
"(120.220703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,120.225703,120.215703,120.220703,30.069438,0.0,0.0,0.0,0.0,27.0,4.02974096538,17.820034420366547,480.0,0.0,2.0,0.0,0.0,1.0,10.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.8310375178754266,1.4890193419370745
"(120.230703, 30.069438)",122.0,7.894873816892381,30.074438,30.064438000000003,120.235703,120.225703,120.230703,30.069438,118.0,8.600408319785341,240.0,0.9672131147540984,24.0,7.54398471212,17.995319677110245,480.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8347959727678893,1.834234228426904
"(120.240703, 30.069438)",0.0,0.0,30.074438,30.064438000000003,120.245703,120.235703,120.240703,30.069438,1.0,2.546422545372295,1.0,0.0,220.0,9.17587829579,18.221685511430564,480.0,0.0,6.0,0.0,0.0,4.0,16.0,0.0,1.0,145.0,0.0,1.0,8.0,4.0,3.0,0.0,8.0,5.0,2.0,11.0,0.0,2.0,0.0,4.0,0.5362137588106652,1.452093777380994
"(120.250703, 30.069438)",583.0,10.384261027146367,30.074438,30.064438000000003,120.255703,120.245703,120.250703,30.069438,631.0,9.616535030703307,1214.0,1.0823327615780447,64.0,9.37662797505,18.49757160226556,480.0,0.0,9.0,0.0,0.0,0.0,15.0,0.0,2.0,12.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,2.0,1.0,0.8810698358034833,2.0287382698078122
"(120.260703, 30.069438)",45.0,10.424701594313774,30.074438,30.064438000000003,120.265703,120.255703,120.260703,30.069438,310.0,6.901889934901134,355.0,6.888888888888889,118.0,8.13365829024,18.820791792868047,480.0,0.0,1.0,0.0,0.0,2.0,65.0,1.0,1.0,9.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,2.0,25.0,0.0,0.0,1.0,1.0,0.5781781996421629,1.4829978016704337
"(120.270703, 30.069438)",355.0,13.061689997142382,30.074438,30.064438000000003,120.275703,120.265703,120.270703,30.069438,378.0,10.158910731087705,733.0,1.064788732394366,99.0,12.3576146327,19.18900446731461,480.0,0.0,5.0,0.0,1.0,1.0,41.0,0.0,1.0,16.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,2.0,13.0,2.0,0.0,0.0,1.0,7.0,0.7240512897869709,1.9108128633296873
"(120.280703, 30.069438)",23.0,9.780998007614224,30.074438,30.064438000000003,120.285703,120.275703,120.280703,30.069438,51.0,6.80846038635743,74.0,2.217391304347826,45.0,6.02561587198,19.599831386887047,480.0,0.0,6.0,0.0,4.0,1.0,7.0,1.0,1.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.8866445317863423,2.2032288930340496
"(120.290703, 30.069438)",58.0,9.809260864274965,30.074438,30.064438000000003,120.295703,120.285703,120.290703,30.069438,25.0,6.119134266002423,83.0,0.4310344827586206,3.0,1.78765250306,20.050727275606864,480.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.6365141682948128
"(120.300703, 30.069438)",68.0,9.948041976789822,30.074438,30.064438000000003,120.305703,120.295703,120.300703,30.069438,20.0,6.2778328608160505,88.0,0.2941176470588235,1.0,1.40932961167,20.53905712451648,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(120.310703, 30.069438)",25.0,9.252719023667453,30.074438,30.064438000000003,120.315703,120.305703,120.310703,30.069438,4.0,4.447755483704876,29.0,0.16,5.0,1.60185842923,21.062436244433652,480.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9609640474436811,1.3321790402101223
"(120.320703, 30.069438)",19.0,11.558071891137727,30.074438,30.064438000000003,120.325703,120.315703,120.320703,30.069438,29.0,13.76391301480442,48.0,1.5263157894736843,7.0,3.37497535173,21.618370736901824,480.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.9751060324573736,1.351783994289646
"(120.330703, 30.069438)",21.0,12.561482308386209,30.074438,30.064438000000003,120.335703,120.325703,120.330703,30.069438,22.0,6.977783365660965,43.0,1.0476190476190477,3.0,0.54363054832,22.204425329281808,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.6365141682948128
